year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,foster_home,group_home,relative,residential_treatment,foster_home_rate,group_home_rate,relative_rate,residential_treatment_rate
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12577,0.0,0.0,0.0,11.0,0.0,0.0,0.0,87.5
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,1850,0.0,0.0,2.0,2.0,0.0,0.0,108.1,108.1
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,1763,0.0,0.0,0.0,3.0,0.0,0.0,0.0,170.2
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.8
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,1407,0.0,3.0,0.0,0.0,0.0,213.2,0.0,0.0
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.3
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,63881,18.0,8.0,38.0,8.0,28.2,12.5,59.5,12.5
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5676,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.2
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29778,34.0,23.0,34.0,91.0,114.2,77.2,114.2,305.6
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3957,0.0,0.0,0.0,9.0,0.0,0.0,0.0,227.4
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,6815,4.0,0.0,7.0,10.0,58.7,0.0,102.7,146.7
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,996,0.0,0.0,1.0,0.0,0.0,0.0,100.4,0.0
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1511,2.0,0.0,0.0,0.0,132.4,0.0,0.0,0.0
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5560,1.0,3.0,0.0,29.0,18.0,54.0,0.0,521.6
2003,5,9.0,Brown,8,Central,Mostly Urban,41.1,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3478,0.0,0.0,1.0,6.0,0.0,0.0,28.8,172.5
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1668,0.0,2.0,0.0,0.0,0.0,119.9,0.0,0.0
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14506,4.0,5.0,4.0,15.0,27.6,34.5,27.6,103.4
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,3580,1.0,1.0,2.0,2.0,27.9,27.9,55.9,55.9
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.8
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3660,0.0,1.0,3.0,4.0,0.0,27.3,82.0,109.3
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,530091,76.0,240.0,744.0,989.0,14.3,45.3,140.4,186.6
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1885,0.0,0.0,0.0,4.0,0.0,0.0,0.0,212.2
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,96128,7.0,15.0,25.0,17.0,7.3,15.6,26.0,17.7
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,624,0.0,0.0,3.0,0.0,0.0,0.0,480.8,0.0
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2044,0.0,0.0,0.0,3.0,0.0,0.0,0.0,146.8
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,1491,0.0,1.0,0.0,1.0,0.0,67.1,0.0,67.1
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3702,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3323,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.2
2003,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4213,0.0,3.0,0.0,0.0,0.0,71.2,0.0,0.0
2003,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1957,0.0,0.0,0.0,3.0,0.0,0.0,0.0,153.3
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,36,71.0,Henderson,9,Central,Mostly Rural,99.7,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,37,73.0,Henry,14,Central,Mostly Rural,50.3,5315,2.0,1.0,0.0,0.0,37.6,18.8,0.0,0.0
2003,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.2
2003,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4234,0.0,1.0,0.0,0.0,0.0,23.6,0.0,0.0
2003,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1072,0.0,0.0,0.0,5.0,0.0,0.0,0.0,466.4
2003,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4031,0.0,4.0,1.0,1.0,0.0,99.2,24.8,24.8
2003,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2274,0.0,3.0,3.0,9.0,0.0,131.9,131.9,395.8
2003,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,44,87.0,Johnson,1,Southern,Completely Rural,100.0,965,0.0,1.0,0.0,0.0,0.0,103.6,0.0,0.0
2003,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,50825,0.0,1.0,0.0,13.0,0.0,2.0,0.0,25.6
2003,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11504,2.0,0.0,2.0,0.0,17.4,0.0,17.4,0.0
2003,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,7576,0.0,0.0,1.0,20.0,0.0,0.0,13.2,264.0
2003,48,95.0,Knox,9,Central,Mostly Urban,24.3,4789,0.0,0.0,0.0,5.0,0.0,0.0,0.0,104.4
2003,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,77408,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.9
2003,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11334,6.0,8.0,0.0,153.0,52.9,70.6,0.0,1349.9
2003,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1460,0.0,1.0,0.0,0.0,0.0,68.5,0.0,0.0
2003,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3705,0.0,0.0,0.0,13.0,0.0,0.0,0.0,350.9
2003,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4041,12.0,0.0,4.0,15.0,297.0,0.0,99.0,371.2
2003,54,107.0,Logan,11,Central,Mostly Urban,39.9,2755,2.0,1.0,0.0,2.0,72.6,36.3,0.0,72.6
2003,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2235,0.0,0.0,0.0,5.0,0.0,0.0,0.0,223.7
2003,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,33616,0.0,0.0,0.0,10.0,0.0,0.0,0.0,29.7
2003,57,113.0,McLean,11,Central,Mostly Urban,16.5,14023,1.0,2.0,1.0,12.0,7.1,14.3,7.1,85.6
2003,58,115.0,Macon,6,Central,Mostly Urban,15.3,10667,7.0,7.0,0.0,6.0,65.6,65.6,0.0,56.2
2003,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26026,6.0,7.0,3.0,2.0,23.1,26.9,11.5,7.7
2003,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0
2003,62,123.0,Marshall,10,Central,Completely Rural,100.0,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,63,125.0,Mason,8,Central,Mostly Rural,77.5,1603,1.0,0.0,1.0,0.0,62.4,0.0,62.4,0.0
2003,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,65,129.0,Menard,8,Central,Mostly Rural,75.7,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1742,0.0,0.0,1.0,0.0,0.0,0.0,57.4,0.0
2003,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3284,0.0,0.0,0.0,4.0,0.0,0.0,0.0,121.8
2003,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6269,2.0,30.0,1.0,5.0,31.9,478.5,16.0,79.8
2003,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17427,1.0,0.0,4.0,15.0,5.7,0.0,23.0,86.1
2003,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2041,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0
2003,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,75,149.0,Pike,8,Central,Mostly Rural,72.3,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,76,151.0,Pope,1,Southern,Completely Rural,100.0,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,78,155.0,Putnam,10,Central,Completely Rural,100.0,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1543,0.0,0.0,0.0,2.0,0.0,0.0,0.0,129.6
2003,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13664,5.0,3.0,0.0,48.0,36.6,22.0,0.0,351.3
2003,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28765,10.0,4.0,9.0,33.0,34.8,13.9,31.3,114.7
2003,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18805,4.0,1.0,13.0,1.0,21.3,5.3,69.1,5.3
2003,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,86,171.0,Scott,7,Central,Completely Rural,100.0,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,88,175.0,Stark,10,Central,Completely Rural,100.0,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4871,0.0,1.0,0.0,0.0,0.0,20.5,0.0,0.0
2003,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12413,0.0,0.0,0.0,9.0,0.0,0.0,0.0,72.5
2003,91,181.0,Union,1,Southern,Mostly Rural,65.9,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,94,187.0,Warren,9,Central,Mostly Urban,45.5,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1628,0.0,0.0,1.0,0.0,0.0,0.0,61.4,0.0
2003,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1605,0.0,0.0,8.0,0.0,0.0,0.0,498.4,0.0
2003,97,193.0,White,2,Southern,Mostly Rural,62.0,1342,0.0,3.0,0.0,2.0,0.0,223.5,0.0,149.0
2003,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6042,0.0,1.0,0.0,0.0,0.0,16.6,0.0,0.0
2003,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,67160,13.0,4.0,38.0,8.0,19.4,6.0,56.6,11.9
2003,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5621,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.6
2003,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29856,11.0,14.0,18.0,93.0,36.8,46.9,60.3,311.5
2003,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3967,0.0,0.0,0.0,4.0,0.0,0.0,0.0,100.8
2004,1,1.0,Adams,8,Central,Mostly Urban,32.6,6696,0.0,0.0,7.0,6.0,0.0,0.0,104.5,89.6
2004,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5787,0.0,3.0,1.0,18.0,0.0,51.8,17.3,311.0
2004,5,9.0,Brown,8,Central,Mostly Urban,41.1,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3360,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.5
2004,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,498,1.0,0.0,0.0,0.0,200.8,0.0,0.0,0.0
2004,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1619,0.0,3.0,0.0,0.0,0.0,185.3,0.0,0.0
2004,9,17.0,Cass,8,Central,Mostly Rural,52.1,1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14365,7.0,3.0,4.0,14.0,48.7,20.9,27.8,97.5
2004,11,21.0,Christian,4,Central,Mostly Urban,43.5,3592,1.0,1.0,0.0,1.0,27.8,27.8,0.0,27.8
2004,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3711,1.0,0.0,3.0,0.0,26.9,0.0,80.8,0.0
2004,15,29.0,Coles,5,Central,Mostly Urban,24.3,3836,0.0,0.0,2.0,0.0,0.0,0.0,52.1,0.0
2004,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,525815,77.0,211.0,848.0,1160.0,14.6,40.1,161.3,220.6
2004,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1808,0.0,0.0,0.0,9.0,0.0,0.0,0.0,497.8
2004,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8417,0.0,0.0,0.0,4.0,0.0,0.0,0.0,47.5
2004,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,96452,9.0,8.0,15.0,26.0,9.3,8.3,15.6,27.0
2004,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1824,1.0,0.0,0.0,0.0,54.8,0.0,0.0,0.0
2004,24,47.0,Edwards,2,Southern,Completely Rural,100.0,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2045,0.0,0.0,0.0,10.0,0.0,0.0,0.0,489.0
2004,27,53.0,Ford,11,Central,Mostly Urban,41.8,1445,0.0,3.0,0.0,2.0,0.0,207.6,0.0,138.4
2004,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,31,61.0,Greene,7,Central,Mostly Rural,70.8,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.9
2004,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,35,69.0,Hardin,2,Southern,Completely Rural,100.0,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,36,71.0,Henderson,9,Central,Mostly Rural,99.7,726,1.0,0.0,0.0,0.0,137.7,0.0,0.0,0.0
2004,37,73.0,Henry,14,Central,Mostly Rural,50.3,5159,1.0,1.0,0.0,0.0,19.4,19.4,0.0,0.0
2004,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3191,0.0,1.0,0.0,1.0,0.0,31.3,0.0,31.3
2004,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4151,0.0,0.0,1.0,1.0,0.0,0.0,24.1,24.1
2004,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3887,0.0,1.0,0.0,1.0,0.0,25.7,0.0,25.7
2004,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2287,0.0,2.0,5.0,8.0,0.0,87.5,218.6,349.8
2004,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,44,87.0,Johnson,1,Southern,Completely Rural,100.0,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,52515,0.0,0.0,0.0,14.0,0.0,0.0,0.0,26.7
2004,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11591,1.0,1.0,0.0,2.0,8.6,8.6,0.0,17.3
2004,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,8202,1.0,0.0,0.0,18.0,12.2,0.0,0.0,219.5
2004,48,95.0,Knox,9,Central,Mostly Urban,24.3,4706,2.0,1.0,0.0,6.0,42.5,21.2,0.0,127.5
2004,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,78463,2.0,6.0,9.0,84.0,2.5,7.6,11.5,107.1
2004,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11311,0.0,0.0,1.0,0.0,0.0,0.0,8.8,0.0
2004,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.5
2004,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0
2004,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3989,14.0,1.0,1.0,11.0,351.0,25.1,25.1,275.8
2004,54,107.0,Logan,11,Central,Mostly Urban,39.9,2707,2.0,3.0,6.0,1.0,73.9,110.8,221.6,36.9
2004,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2131,11.0,3.0,1.0,7.0,516.2,140.8,46.9,328.5
2004,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,34482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,57,113.0,McLean,11,Central,Mostly Urban,16.5,14238,3.0,2.0,0.0,1.0,21.1,14.0,0.0,7.0
2004,58,115.0,Macon,6,Central,Mostly Urban,15.3,10610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,60,119.0,Madison,3,Southern,Mostly Urban,13.3,25737,2.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0
2004,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4087,1.0,0.0,1.0,0.0,24.5,0.0,24.5,0.0
2004,62,123.0,Marshall,10,Central,Completely Rural,100.0,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,63,125.0,Mason,8,Central,Mostly Rural,77.5,1585,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2271.3
2004,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1370,4.0,0.0,6.0,25.0,292.0,0.0,438.0,1824.8
2004,65,129.0,Menard,8,Central,Mostly Rural,75.7,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1687,0.0,1.0,1.0,0.0,0.0,59.3,59.3,0.0
2004,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.9
2004,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3258,0.0,0.0,0.0,6.0,0.0,0.0,0.0,184.2
2004,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1493,0.0,0.0,0.0,2.0,0.0,0.0,0.0,134.0
2004,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6376,0.0,21.0,0.0,4.0,0.0,329.4,0.0,62.7
2004,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17532,1.0,0.0,0.0,26.0,5.7,0.0,0.0,148.3
2004,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2004,2.0,0.0,3.0,0.0,99.8,0.0,149.7,0.0
2004,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,75,149.0,Pike,8,Central,Mostly Rural,72.3,1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,76,151.0,Pope,1,Southern,Completely Rural,100.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,78,155.0,Putnam,10,Central,Completely Rural,100.0,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1535,1.0,0.0,0.0,5.0,65.1,0.0,0.0,325.7
2004,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13294,4.0,1.0,0.0,39.0,30.1,7.5,0.0,293.4
2004,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28515,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0
2004,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2622,7.0,1.0,6.0,1.0,267.0,38.1,228.8,38.1
2004,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,86,171.0,Scott,7,Central,Completely Rural,100.0,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2285,2.0,9.0,3.0,37.0,87.5,393.9,131.3,1619.3
2004,88,175.0,Stark,10,Central,Completely Rural,100.0,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4773,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0
2004,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12360,0.0,0.0,0.0,8.0,0.0,0.0,0.0,64.7
2004,91,181.0,Union,1,Southern,Mostly Rural,65.9,1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1240,2.0,1.0,0.0,0.0,161.3,80.6,0.0,0.0
