year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,addiction,delinquency,mrai,trauncy,addiction_rate,delinquency_rate,mrai_rate,trauncy_rate
1997,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1737,,10.0,,,,575.7,,
1997,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14665,,20.0,,,,136.4,,
1997,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29412,,269.0,,,,914.6,,
1997,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2750,,18.0,,,,654.5,,
1997,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,19056,,22.0,,,,115.4,,
1997,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,731,,1.0,,,,136.8,,
1997,86,171.0,Scott,7,Central,Completely Rural,100.0,582,,0.0,,,,0.0,,
1997,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2486,,2.0,,,,80.5,,
1997,88,175.0,Stark,10,Central,Completely Rural,100.0,676,,10.0,,,,1479.3,,
1997,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5188,,42.0,,,,809.6,,
1997,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,13119,,97.0,,,,739.4,,
1997,91,181.0,Union,1,Southern,Mostly Rural,65.9,1828,,0.0,,,,0.0,,
1997,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8626,,48.0,,,,556.5,,
1997,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1368,,41.0,,,,2997.1,,
1997,94,187.0,Warren,9,Central,Mostly Urban,45.5,1950,,28.0,,,,1435.9,,
1997,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1722,,29.0,,,,1684.1,,
1997,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1732,,8.0,,,,461.9,,
1997,97,193.0,White,2,Southern,Mostly Rural,62.0,1502,,47.0,,,,3129.2,,
1997,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6404,,1.0,,,,15.6,,
1997,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,51338,,168.0,,,,327.2,,
1997,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5788,,0.0,,,,0.0,,
1997,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28270,,56.0,,,,198.1,,
1997,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4001,,11.0,,,,274.9,,
1998,1,1.0,Adams,8,Central,Mostly Urban,32.6,7080,,3.0,,,,42.4,,
1998,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1053,,16.0,,,,1519.5,,
1998,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1582,,23.0,,,,1453.9,,
1998,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4673,,6.0,,,,128.4,,
1998,5,9.0,Brown,8,Central,Mostly Urban,41.1,511,,0.0,,,,0.0,,
1998,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3732,,55.0,,,,1473.7,,
1998,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,501,,5.0,,,,998.0,,
1998,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1806,,22.0,,,,1218.2,,
1998,9,17.0,Cass,8,Central,Mostly Rural,52.1,1374,,0.0,,,,0.0,,
1998,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14526,,13.0,,,,89.5,,
1998,11,21.0,Christian,4,Central,Mostly Urban,43.5,3539,,96.0,,,,2712.6,,
1998,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1718,,17.0,,,,989.5,,
1998,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1439,,34.0,,,,2362.8,,
1998,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3730,,64.0,,,,1715.8,,
1998,15,29.0,Coles,5,Central,Mostly Urban,24.3,4291,,0.0,,,,0.0,,
1998,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,518307,,7539.0,,,,1454.5,,
1998,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2069,,6.0,,,,290.0,,
1998,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1250,,0.0,,,,0.0,,
1998,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,7725,,90.0,,,,1165.0,,
1998,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1682,,1.0,,,,59.5,,
1998,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2266,,10.0,,,,441.3,,
1998,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,91110,,127.0,,,,139.4,,
1998,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2064,,0.0,,,,0.0,,
1998,24,47.0,Edwards,2,Southern,Completely Rural,100.0,671,,8.0,,,,1192.3,,
1998,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3963,,0.0,,,,0.0,,
1998,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2185,,15.0,,,,686.5,,
1998,27,53.0,Ford,11,Central,Mostly Urban,41.8,1579,,0.0,,,,0.0,,
1998,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3839,,0.0,,,,0.0,,
1998,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3622,,38.0,,,,1049.1,,
1998,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,586,,5.0,,,,853.2,,
1998,31,61.0,Greene,7,Central,Mostly Rural,70.8,1621,,0.0,,,,0.0,,
1998,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4062,,25.0,,,,615.5,,
1998,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,860,,0.0,,,,0.0,,
1998,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2188,,12.0,,,,548.4,,
1998,35,69.0,Hardin,2,Southern,Completely Rural,100.0,406,,2.0,,,,492.6,,
1998,36,71.0,Henderson,9,Central,Mostly Rural,99.7,829,,1.0,,,,120.6,,
1998,37,73.0,Henry,14,Central,Mostly Rural,50.3,5567,,12.0,,,,215.6,,
1998,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3445,,1.0,,,,29.0,,
1998,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4642,,68.0,,,,1464.9,,
1998,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1214,,14.0,,,,1153.2,,
1998,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4094,,1.0,,,,24.4,,
1998,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2389,,27.0,,,,1130.2,,
1998,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2223,,0.0,,,,0.0,,
1998,44,87.0,Johnson,1,Southern,Completely Rural,100.0,980,,0.0,,,,0.0,,
1998,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,43418,,68.0,,,,156.6,,
1998,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11171,,12.0,,,,107.4,,
1998,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,5879,,14.0,,,,238.1,,
1998,48,95.0,Knox,9,Central,Mostly Urban,24.3,5137,,8.0,,,,155.7,,
1998,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,67339,,0.0,,,,0.0,,
1998,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11612,,55.0,,,,473.6,,
1998,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1485,,15.0,,,,1010.1,,
1998,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3819,,28.0,,,,733.2,,
1998,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4235,,0.0,,,,0.0,,
1998,54,107.0,Logan,11,Central,Mostly Urban,39.9,2894,,11.0,,,,380.1,,
1998,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2480,,8.0,,,,322.6,,
1998,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,28598,,109.0,,,,381.1,,
1998,57,113.0,McLean,11,Central,Mostly Urban,16.5,13187,,16.0,,,,121.3,,
1998,58,115.0,Macon,6,Central,Mostly Urban,15.3,11593,,5.0,,,,43.1,,
1998,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5189,,83.0,,,,1599.5,,
1998,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26314,,257.0,,,,976.7,,
1998,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4351,,2.0,,,,46.0,,
1998,62,123.0,Marshall,10,Central,Completely Rural,100.0,1271,,13.0,,,,1022.8,,
1998,63,125.0,Mason,8,Central,Mostly Rural,77.5,1689,,2.0,,,,118.4,,
1998,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1392,,10.0,,,,718.4,,
1998,65,129.0,Menard,8,Central,Mostly Rural,75.7,1398,,1.0,,,,71.5,,
1998,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1847,,29.0,,,,1570.1,,
1998,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,2950,,29.0,,,,983.1,,
1998,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3077,,48.0,,,,1560.0,,
1998,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3586,,0.0,,,,0.0,,
1998,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1525,,28.0,,,,1836.1,,
1998,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5831,,89.0,,,,1526.3,,
1998,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17992,,16.0,,,,88.9,,
1998,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2163,,11.0,,,,508.6,,
1998,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1694,,3.0,,,,177.1,,
1998,75,149.0,Pike,8,Central,Mostly Rural,72.3,1801,,0.0,,,,0.0,,
1998,76,151.0,Pope,1,Southern,Completely Rural,100.0,413,,1.0,,,,242.1,,
1998,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,884,,3.0,,,,339.4,,
1998,78,155.0,Putnam,10,Central,Completely Rural,100.0,638,,6.0,,,,940.4,,
1998,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3240,,0.0,,,,0.0,,
1998,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1716,,3.0,,,,174.8,,
1998,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14501,,26.0,,,,179.3,,
1998,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29094,,270.0,,,,928.0,,
1998,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2743,,32.0,,,,1166.6,,
1998,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18946,,18.0,,,,95.0,,
1998,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,702,,0.0,,,,0.0,,
1998,86,171.0,Scott,7,Central,Completely Rural,100.0,574,,0.0,,,,0.0,,
1998,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2467,,0.0,,,,0.0,,
1998,88,175.0,Stark,10,Central,Completely Rural,100.0,665,,23.0,,,,3458.6,,
1998,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5178,,52.0,,,,1004.2,,
1998,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12957,,87.0,,,,671.5,,
1998,91,181.0,Union,1,Southern,Mostly Rural,65.9,1823,,0.0,,,,0.0,,
1998,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8480,,51.0,,,,601.4,,
1998,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1340,,35.0,,,,2611.9,,
1998,94,187.0,Warren,9,Central,Mostly Urban,45.5,1919,,22.0,,,,1146.4,,
1998,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1714,,32.0,,,,1867.0,,
1998,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1719,,4.0,,,,232.7,,
1998,97,193.0,White,2,Southern,Mostly Rural,62.0,1473,,28.0,,,,1900.9,,
1998,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6286,,7.0,,,,111.4,,
1998,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,52763,,168.0,,,,318.4,,
1998,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5741,,0.0,,,,0.0,,
1998,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28399,,42.0,,,,147.9,,
1998,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3987,,11.0,,,,275.9,,
1999,1,1.0,Adams,8,Central,Mostly Urban,32.6,7039,,6.0,,,,85.2,,
1999,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1046,,12.0,,,,1147.2,,
1999,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1555,,13.0,,,,836.0,,
1999,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,4821,,0.0,,,,0.0,,
1999,5,9.0,Brown,8,Central,Mostly Urban,41.1,510,,1.0,,,,196.1,,
1999,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3688,,52.0,,,,1410.0,,
1999,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,501,,6.0,,,,1197.6,,
1999,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1779,,20.0,,,,1124.2,,
1999,9,17.0,Cass,8,Central,Mostly Rural,52.1,1360,,0.0,,,,0.0,,
1999,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14661,,11.0,,,,75.0,,
1999,11,21.0,Christian,4,Central,Mostly Urban,43.5,3507,,1.0,,,,28.5,,
1999,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1725,,12.0,,,,695.7,,
1999,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1411,,13.0,,,,921.3,,
1999,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3706,,70.0,,,,1888.8,,
1999,15,29.0,Coles,5,Central,Mostly Urban,24.3,4254,,0.0,,,,0.0,,
1999,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,523102,,7561.0,,,,1445.4,,
1999,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2062,,3.0,,,,145.5,,
1999,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1251,,0.0,,,,0.0,,
1999,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,7922,,79.0,,,,997.2,,
1999,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1663,,1.0,,,,60.1,,
1999,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2245,,13.0,,,,579.1,,
1999,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,92754,,145.0,,,,156.3,,
1999,23,45.0,Edgar,5,Central,Mostly Rural,51.8,2008,,0.0,,,,0.0,,
1999,24,47.0,Edwards,2,Southern,Completely Rural,100.0,654,,8.0,,,,1223.2,,
1999,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3993,,0.0,,,,0.0,,
1999,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2167,,23.0,,,,1061.4,,
1999,27,53.0,Ford,11,Central,Mostly Urban,41.8,1578,,0.0,,,,0.0,,
1999,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3770,,10.0,,,,265.3,,
1999,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3542,,45.0,,,,1270.5,,
1999,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,577,,3.0,,,,519.9,,
1999,31,61.0,Greene,7,Central,Mostly Rural,70.8,1600,,0.0,,,,0.0,,
1999,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4089,,24.0,,,,586.9,,
1999,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,,0.0,,,,0.0,,
1999,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2137,,14.0,,,,655.1,,
1999,35,69.0,Hardin,2,Southern,Completely Rural,100.0,395,,7.0,,,,1772.2,,
1999,36,71.0,Henderson,9,Central,Mostly Rural,99.7,808,,1.0,,,,123.8,,
1999,37,73.0,Henry,14,Central,Mostly Rural,50.3,5545,,10.0,,,,180.3,,
1999,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3431,,5.0,,,,145.7,,
1999,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4638,,58.0,,,,1250.5,,
1999,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1195,,10.0,,,,836.8,,
1999,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4095,,0.0,,,,0.0,,
1999,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2392,,30.0,,,,1254.2,,
1999,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2197,,8.0,,,,364.1,,
1999,44,87.0,Johnson,1,Southern,Completely Rural,100.0,960,,0.0,,,,0.0,,
1999,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,44524,,121.0,,,,271.8,,
1999,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11159,,17.0,,,,152.3,,
1999,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6056,,33.0,,,,544.9,,
1999,48,95.0,Knox,9,Central,Mostly Urban,24.3,5057,,3.0,,,,59.3,,
1999,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,69012,,42.0,,,,60.9,,
1999,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11626,,78.0,,,,670.9,,
1999,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1460,,18.0,,,,1232.9,,
1999,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3789,,35.0,,,,923.7,,
1999,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4248,,1.0,,,,23.5,,
1999,54,107.0,Logan,11,Central,Mostly Urban,39.9,2865,,8.0,,,,279.2,,
1999,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2434,,15.0,,,,616.3,,
1999,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,29528,,89.0,,,,301.4,,
1999,57,113.0,McLean,11,Central,Mostly Urban,16.5,13402,,8.0,,,,59.7,,
1999,58,115.0,Macon,6,Central,Mostly Urban,15.3,11455,,79.0,,,,689.7,,
1999,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5200,,41.0,,,,788.5,,
1999,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26322,,321.0,,,,1219.5,,
1999,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4307,,5.0,,,,116.1,,
1999,62,123.0,Marshall,10,Central,Completely Rural,100.0,1262,,4.0,,,,317.0,,
1999,63,125.0,Mason,8,Central,Mostly Rural,77.5,1652,,2.0,,,,121.1,,
1999,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1359,,6.0,,,,441.5,,
1999,65,129.0,Menard,8,Central,Mostly Rural,75.7,1403,,4.0,,,,285.1,,
1999,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1825,,25.0,,,,1369.9,,
1999,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3028,,25.0,,,,825.6,,
1999,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3038,,13.0,,,,427.9,,
1999,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3542,,2.0,,,,56.5,,
1999,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1521,,18.0,,,,1183.4,,
1999,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5901,,34.0,,,,576.2,,
1999,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17866,,80.0,,,,447.8,,
1999,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2149,,35.0,,,,1628.7,,
1999,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1709,,3.0,,,,175.5,,
1999,75,149.0,Pike,8,Central,Mostly Rural,72.3,1786,,0.0,,,,0.0,,
1999,76,151.0,Pope,1,Southern,Completely Rural,100.0,407,,1.0,,,,245.7,,
1999,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,886,,5.0,,,,564.3,,
1999,78,155.0,Putnam,10,Central,Completely Rural,100.0,648,,10.0,,,,1543.2,,
1999,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3196,,2.0,,,,62.6,,
1999,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1689,,0.0,,,,0.0,,
1999,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14370,,21.0,,,,146.1,,
1999,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28967,,285.0,,,,983.9,,
1999,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2721,,15.0,,,,551.3,,
1999,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18892,,37.0,,,,195.9,,
1999,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,681,,1.0,,,,146.8,,
1999,86,171.0,Scott,7,Central,Completely Rural,100.0,567,,0.0,,,,0.0,,
1999,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2432,,3.0,,,,123.4,,
1999,88,175.0,Stark,10,Central,Completely Rural,100.0,658,,15.0,,,,2279.6,,
1999,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5191,,30.0,,,,577.9,,
1999,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12823,,102.0,,,,795.4,,
1999,91,181.0,Union,1,Southern,Mostly Rural,65.9,1831,,1.0,,,,54.6,,
1999,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8315,,33.0,,,,396.9,,
1999,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1327,,21.0,,,,1582.5,,
1999,94,187.0,Warren,9,Central,Mostly Urban,45.5,1893,,34.0,,,,1796.1,,
1999,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1704,,0.0,,,,0.0,,
1999,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1721,,8.0,,,,464.8,,
1999,97,193.0,White,2,Southern,Mostly Rural,62.0,1454,,32.0,,,,2200.8,,
1999,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6201,,1.0,,,,16.1,,
1999,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,54801,,41.0,,,,74.8,,
1999,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5720,,0.0,,,,0.0,,
1999,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,28643,,40.0,,,,139.7,,
1999,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3968,,6.0,,,,151.2,,
2000,1,1.0,Adams,8,Central,Mostly Urban,32.6,7053,,9.0,,,,127.6,,
2000,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1054,,5.0,,,,474.4,,
2000,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1564,,15.0,,,,959.1,,
2000,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5016,,2.0,,,,39.9,,
2000,5,9.0,Brown,8,Central,Mostly Urban,41.1,516,,0.0,,,,0.0,,
2000,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3678,,55.0,,,,1495.4,,
2000,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,505,,13.0,,,,2574.3,,
2000,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1750,,17.0,,,,971.4,,
2000,9,17.0,Cass,8,Central,Mostly Rural,52.1,1325,,0.0,,,,0.0,,
2000,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14789,,12.0,,,,81.1,,
2000,11,21.0,Christian,4,Central,Mostly Urban,43.5,3521,,9.0,,,,255.6,,
2000,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1727,,13.0,,,,752.8,,
2000,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1397,,6.0,,,,429.5,,
2000,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3694,,29.0,,,,785.1,,
2000,15,29.0,Coles,5,Central,Mostly Urban,24.3,4174,,0.0,,,,0.0,,
2000,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,529052,,5528.0,,,,1044.9,,
2000,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,2027,,20.0,,,,986.7,,
2000,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1278,,0.0,,,,0.0,,
2000,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8084,,100.0,,,,1237.0,,
2000,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1666,,0.0,,,,0.0,,
2000,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2269,,8.0,,,,352.6,,
2000,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,94215,,7.0,,,,7.4,,
2000,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1977,,0.0,,,,0.0,,
2000,24,47.0,Edwards,2,Southern,Completely Rural,100.0,655,,7.0,,,,1068.7,,
2000,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4010,,0.0,,,,0.0,,
2000,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2166,,2.0,,,,92.3,,
2000,27,53.0,Ford,11,Central,Mostly Urban,41.8,1565,,0.0,,,,0.0,,
2000,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3737,,3.0,,,,80.3,,
2000,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3489,,39.0,,,,1117.8,,
2000,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,570,,1.0,,,,175.4,,
2000,31,61.0,Greene,7,Central,Mostly Rural,70.8,1587,,2.0,,,,126.0,,
2000,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4154,,26.0,,,,625.9,,
2000,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,853,,0.0,,,,0.0,,
2000,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2109,,6.0,,,,284.5,,
2000,35,69.0,Hardin,2,Southern,Completely Rural,100.0,384,,2.0,,,,520.8,,
2000,36,71.0,Henderson,9,Central,Mostly Rural,99.7,805,,0.0,,,,0.0,,
2000,37,73.0,Henry,14,Central,Mostly Rural,50.3,5521,,8.0,,,,144.9,,
2000,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3434,,7.0,,,,203.8,,
2000,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4602,,50.0,,,,1086.5,,
2000,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1172,,17.0,,,,1450.5,,
2000,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4119,,0.0,,,,0.0,,
2000,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2392,,38.0,,,,1588.6,,
2000,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2176,,0.0,,,,0.0,,
2000,44,87.0,Johnson,1,Southern,Completely Rural,100.0,966,,0.0,,,,0.0,,
2000,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,45954,,111.0,,,,241.5,,
2000,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11188,,29.0,,,,259.2,,
2000,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6321,,33.0,,,,522.1,,
2000,48,95.0,Knox,9,Central,Mostly Urban,24.3,5005,,2.0,,,,40.0,,
2000,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,71379,,61.0,,,,85.5,,
2000,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11668,,52.0,,,,445.7,,
2000,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1440,,14.0,,,,972.2,,
2000,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3791,,58.0,,,,1529.9,,
2000,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4269,,10.0,,,,234.2,,
2000,54,107.0,Logan,11,Central,Mostly Urban,39.9,2869,,14.0,,,,488.0,,
2000,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2372,,13.0,,,,548.1,,
2000,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,30500,,86.0,,,,282.0,,
